thrust,tau_x,tau_y,tau_z
555.8396582326293,564.5309374055595,568.1348021858518,559.3577763477331
555.9742891853969,564.8396422568377,568.4474828152119,559.5120445845542
555.3064327513677,564.0636907892023,567.7567545937114,559.036695701858
555.4502561960439,564.3673556085317,568.0581452160815,559.1908470070947
555.5976613050494,564.6708822536939,568.3573673387713,559.3458538926634
554.9743293289382,563.6925398251049,567.3964232105284,558.8019752743276
555.144272889736,563.9901800066087,567.6813638958649,558.9638689838863
555.3171835630559,564.2876514823546,567.9643662275325,559.1264192629684
554.919155531357,563.4111518756678,567.061898488042,558.7059961434194
555.1082054793231,563.7051140356496,567.3386609842537,558.8764040278495
555.3009918099038,563.9995792867396,567.6132272359074,559.0472632899633
555.0245028338113,563.0943918552434,566.6477663681902,558.6686947421583
555.2315092054287,563.386653277401,566.9173909994805,558.8463359564234
555.4426705450996,563.6787723152222,567.184453295377,559.0251167912919
555.2748207215938,562.7529187266277,566.1767257033898,558.6995963298918
555.4978315116426,563.0471749338899,566.4416044761716,558.8828399469171
555.7251606423637,563.3407548432285,566.7038036618741,559.0677254265307
555.6589947711791,562.3844073243621,565.6503854862892,558.8023013302244
555.8984202189981,562.6808906656014,565.9098368498271,558.9911158716037
556.1419022458978,562.9774860886388,566.1669885767463,559.1808730962255
556.1844378811254,561.985468427468,565.053991949848,558.9759735880939
556.4410127895296,562.2821808984195,565.3066555586955,559.1726189887563
556.7010286899816,562.581041050477,565.557761809812,559.3683344998573
556.816945164207,561.5946255416,564.42844748542,559.2075954018082
557.0882958204393,561.8911983586956,564.6768175301895,559.4139841509541
557.362764286735,562.1916368354449,564.9239223073338,559.6177215595591
557.558068811203,561.2032025692279,563.7502990950436,559.489755840012
557.8439398979384,561.4972046462955,563.9922672757803,559.7071074866657
558.1328145343683,561.7953936510328,564.2331402318645,559.9216412853322
558.3868225709627,561.0179706306795,563.2436736311952,559.8493916149213
558.6813930238131,561.3140776565727,563.4831464835949,560.0728930879417
558.9796480007209,561.6096366729397,563.7207278485744,560.2983450517233
559.2824692876777,560.6515484274137,562.498590114013,560.2186617660133
559.5859136309876,560.9540990274816,562.7334594349448,560.4421643686325
559.8935489070351,561.2524155527576,562.9652956451891,560.6708104948134
560.1863540082195,560.2736547101481,561.7264481907209,560.619066501051
560.4910926805549,560.5857744913095,561.9612564238478,560.8381447829966
560.8007411185052,560.8923345514024,562.1925934425041,561.0639815169478
561.0707131940104,559.915775229359,560.9741286308478,561.0421971931462
561.3751886994739,560.2395520084344,561.2115800716305,561.2560652542941
561.6844457633616,560.5589479020305,561.445376464244,561.4753186020102
561.9530762308284,559.5652482428474,560.200256259467,561.4733632337385
562.2579334420927,559.8948570832331,560.4365635624067,561.6851824594853
562.5666327200004,560.2238533974303,560.6700324524003,561.8986013768972
562.8029473646571,559.0817827612358,559.2193180056261,561.8463514308194
563.107510118718,559.4174597174922,559.4553961511499,562.0564850658542
563.4154991628736,559.7532032552402,559.6886438087306,562.2672227398023
563.5828354253994,558.6378025043206,558.2562088612782,562.1833200735367
563.8825193334673,558.980101075608,558.4964283499577,562.3907999726512
