thrust,tau_x,tau_y,tau_z
572.1027577732359,558.5622629610384,552.5119160885027,565.0808556010921
572.1003213013901,558.5316379544597,552.4206022045951,565.0999438179566
572.0937964650004,558.5163559862965,552.3348538829256,565.1011265618708
572.0867619881831,558.5012353566362,552.2515398914437,565.0999682167429
572.0752015359955,558.4740563756028,552.174883984774,565.1091970144981
572.0530461439057,558.4387109319822,552.1113569035306,565.125297505665
572.0217283254317,558.4178611531429,552.0703561914472,565.1342652524239
571.6014194290136,557.8908350883017,551.5697576735134,564.847406641499
571.934432208297,558.4090733945719,552.0154216035745,565.1077097121247
571.8864576950137,558.4052219529184,551.996661086321,565.0916433885898
571.8331841451991,558.3936726255259,551.9874190854347,565.0830062968611
571.7715958309033,558.3818285411884,551.9913420223896,565.0748867627391
571.7018973943356,558.3791751990008,552.008810786289,565.0581430940709
571.6268450497497,558.3869665106199,552.0374049274183,565.0318196354357
571.5522969601784,558.4059244989304,552.0807207741195,565.0038629641081
571.4723964410317,558.4197536561142,552.1329123831129,564.9780056902467
571.3860759437431,558.43247892457,552.1965005905971,564.9532553362933
571.2931891945972,558.4504963669392,552.2723544272704,564.9247173588161
571.1952879365862,558.4758778094849,552.3596557634124,564.8909894632474
571.0937748670431,558.5053261299571,552.4572745047304,564.8556194591972
570.9885125257637,558.5365773327751,552.5657715859869,564.8213438756378
570.8783090113906,558.5720317351818,552.686404769672,564.7857542919411
570.7632405609522,558.6160232913138,552.8193891778909,564.744976832034
570.6448982223579,558.667734196886,552.9630864468253,564.7000058104348
570.5250502888282,558.7211054809541,553.1158442186422,564.6571640323649
570.403321643632,558.7726726090738,553.2781125906122,564.6200133533443
570.2776241912733,558.8276646151867,553.452126904728,564.5834917772115
570.1466811601181,558.8953142325865,553.6392526571295,564.5385985479714
570.0120099557412,558.9772744096415,553.8380233345034,564.4839874486431
569.8766884051151,559.0636438376274,554.0451083489755,564.4295017837788
569.7422416243978,559.1432643506671,554.2588284603848,564.3861923684123
569.6065714953114,559.2176499092633,554.4813182723162,564.3525779304459
569.319821167606,559.4062285066257,554.9643823036545,564.2599434232517
569.319821167606,559.4062285066257,554.9643823036545,564.2599434232517
569.170808696559,559.5265111639762,555.2223387305543,564.1951127511536
569.544568226371,560.0671818020786,555.6518129296177,564.4585824720077
568.8781071484995,559.7446642621361,555.7528611091435,564.1017949557549
568.7313506104163,559.8417857999751,556.0282339810484,564.0736675400879
568.5782743904177,559.956982949384,556.3161642711804,564.0320887511047
568.4135028468145,560.1010635623002,556.624969071135,563.9671644611037
568.2491903267514,560.2555489694176,556.9363291531217,563.8964005802636
568.0892484866946,560.3951346473065,557.2472025282156,563.84461023164
567.924799775268,560.5024574353803,557.5591339439368,563.8152884405432
567.759769249057,560.6166584556886,557.878753998414,563.7886822168617
567.5885757535168,560.7614185689554,558.2100624513963,563.7388004112796
567.4116237532074,560.9366368691091,558.551364428089,563.6644108513444
567.2354677709397,561.1138684108126,558.8948375931774,563.5926899936874
567.0651474928636,561.265439330555,559.2348754994235,563.5499554890703
566.8982104174858,561.3947799786018,559.5737199847076,563.5318460994429
566.7265473261093,561.5344866538103,559.9191948786624,563.506081953195
566.5451925320242,561.7099010345763,560.275395724418,563.4477859204992
566.3575233348618,561.9108361572602,560.6378785785112,563.3671547518798
566.171824472832,562.1005749312715,560.9977368136715,563.3000934248504
565.9928616597668,562.2555513808986,561.3499477160084,563.2687339777129
565.8151998619571,562.3923330345087,561.6999032939074,563.2557545779748
565.629667905233,562.5497831573682,562.0563645454446,563.2227266236691
565.432527477931,562.7467228287095,562.4218608866664,563.151417192543
565.229762798091,562.9593477042183,562.789353113559,563.0655493007217
565.0311807175236,563.1467248787518,563.1486949781251,563.0049124022038
564.8394651828988,563.2949848982971,563.4972103174409,562.9817898568022
564.6463595805537,563.4333219848454,563.843221114346,562.9665655092107
564.4421927442229,563.6024705466489,564.1955188418991,562.9190493434464
564.2257690298585,563.8092598722859,564.5540077098864,562.8331246360971
564.0062428527297,564.018237901778,564.9087566667674,562.7439119550583
563.7932274788373,564.1896476235071,565.2501566196859,562.6896631207185
563.5863225391518,564.3230467928153,565.5789391761554,562.6693377704864
563.3747666968288,564.4581447784238,565.905654076629,562.6430190046539
563.1498112707274,564.6310122891713,566.2380329847949,562.5755807607347
562.9138872249762,564.8342731622145,566.5724167885655,562.4749943857174
562.6782477209239,565.0240872843189,566.897156919277,562.3843957488981
562.4515380028971,565.1683377231057,567.2041017182265,562.3342454179995
562.2289558247041,565.2814260144422,567.4983964452448,562.308840972433
561.9986381893384,565.4083081124837,567.7915674817071,562.2635500958412
561.7539815788449,565.5752483914677,568.0890759258942,562.1732133065008
561.5015847112151,565.7601616365279,568.3833516464166,562.0602242759588
561.253939924879,565.9171788390505,568.6620977910175,561.9694810742827
561.0160863367486,566.0265771180951,568.9210673291576,561.91905887742
560.7796802428124,566.1159652724604,569.1689435172414,561.8805476466393
560.5329730909453,566.2292678238372,569.4168885393774,561.8107318297126
560.2734751452485,566.3788360480327,569.6662791442707,561.6983071360626
560.010854732793,566.5318165418194,569.9071009480009,561.5762522932401
559.7570031761722,566.646213954324,570.1281788186246,561.485418389656
559.5126110252543,566.7169950594222,570.3297816373785,561.4294868831383
559.2668758954849,566.7804333571717,570.522769837033,561.3718267974076
559.0098336462994,566.8739141812684,570.7163959587471,561.276026499903
558.7434333719569,566.9951388843155,570.9081396610585,561.1454934026721
558.4797261432537,567.1050868833302,571.0860049460977,561.0189134859086
558.2273370901736,567.1714980392699,571.2424930546836,560.927474973224
557.982924553988,567.203341611258,571.3818276348544,560.8612972987385
557.7347134194994,567.2398664554702,571.5157544454677,560.78138350607
557.4765570233149,567.3071145663981,571.6497941056547,560.6627817215964
